h_ratio,theta,model,z_order,r,omega,amplitude
0.000000,-1.0000,reference,-1,79.95992004,0.68528034,10.38519806
0.000000,-1.0000,reference,-1,80.16032084,0.68599708,10.41633157
0.000000,-1.0000,reference,-1,80.36072164,0.68671579,10.44750540
0.000000,-1.0000,reference,-1,80.56112244,0.68743646,10.47871981
0.000000,-1.0000,reference,-1,80.76152324,0.68815909,10.50997504
0.000000,-1.0000,reference,-1,80.96192404,0.68888368,10.54127133
0.000000,-1.0000,reference,-1,81.16232484,0.68961022,10.57260894
0.000000,-1.0000,reference,-1,81.36272564,0.69033872,10.60398812
0.000000,-1.0000,reference,-1,81.56312644,0.69106917,10.63540914
0.000000,-1.0000,reference,-1,81.76352724,0.69180158,10.66687226
0.000000,-1.0000,reference,-1,81.96392804,0.69253595,10.69837775
0.000000,-1.0000,reference,-1,82.16432884,0.69327227,10.72992589
0.000000,-1.0000,reference,-1,82.36472964,0.69401054,10.76151696
0.000000,-1.0000,reference,-1,82.56513043,0.69475076,10.79315124
0.000000,-1.0000,reference,-1,82.76553123,0.69549293,10.82482902
0.000000,-1.0000,reference,-1,82.96593203,0.69623705,10.85655060
0.000000,-1.0000,reference,-1,83.16633283,0.69698312,10.88831629
0.000000,-1.0000,reference,-1,83.36673363,0.69773114,10.92012638
0.000000,-1.0000,reference,-1,83.56713443,0.69848110,10.95198119
0.000000,-1.0000,reference,-1,83.76753523,0.69923301,10.98388104
0.000000,-1.0000,reference,-1,83.96793603,0.69998686,11.01582625
0.000000,-1.0000,reference,-1,84.16833683,0.70074266,11.04781714
0.000000,-1.0000,reference,-1,84.36873763,0.70150040,11.07985407
0.000000,-1.0000,reference,-1,84.56913843,0.70226008,11.11193735
0.000000,-1.0000,reference,-1,84.76953923,0.70302171,11.14406735
0.000000,-1.0000,reference,-1,84.96994003,0.70378527,11.17624442
0.000000,-1.0000,reference,-1,85.17034083,0.70455077,11.20846891
0.000000,-1.0000,reference,-1,85.37074163,0.70531820,11.24074120
0.000000,-1.0000,reference,-1,85.57114243,0.70608757,11.27306165
0.000000,-1.0000,reference,-1,85.77154323,0.70685888,11.30543065
0.000000,-1.0000,reference,-1,85.97194403,0.70763212,11.33784858
0.000000,-1.0000,reference,-1,86.17234483,0.70840730,11.37031584
0.000000,-1.0000,reference,-1,86.37274563,0.70918440,11.40283282
0.000000,-1.0000,reference,-1,86.57314643,0.70996344,11.43539993
0.000000,-1.0000,reference,-1,86.77354723,0.71074441,11.46801760
0.000000,-1.0000,reference,-1,86.97394803,0.71152730,11.50068623
0.000000,-1.0000,reference,-1,87.17434883,0.71231212,11.53340627
0.000000,-1.0000,reference,-1,87.37474963,0.71309887,11.56617814
0.000000,-1.0000,reference,-1,87.57515042,0.71388754,11.59900230
0.000000,-1.0000,reference,-1,87.77555122,0.71467814,11.63187920
0.000000,-1.0000,reference,-1,87.97595202,0.71547066,11.66480930
0.000000,-1.0000,reference,-1,88.17635282,0.71626510,11.69779307
0.000000,-1.0000,reference,-1,88.37675362,0.71706146,11.73083099
0.000000,-1.0000,reference,-1,88.57715442,0.71785974,11.76392354
0.000000,-1.0000,reference,-1,88.77755522,0.71865993,11.79707122
0.000000,-1.0000,reference,-1,88.97795602,0.71946205,11.83027454
0.000000,-1.0000,reference,-1,89.17835682,0.72026607,11.86353401
0.000000,-1.0000,reference,-1,89.37875762,0.72107202,11.89685014
0.000000,-1.0000,reference,-1,89.57915842,0.72187987,11.93022349
0.000000,-1.0000,reference,-1,89.77955922,0.72268964,11.96365457
0.000000,-1.0000,reference,-1,89.97996002,0.72350132,11.99714395
0.000000,-1.0000,reference,-1,90.18036082,0.72431491,12.03069218
0.000000,-1.0000,reference,-1,90.38076162,0.72513040,12.06429984
0.000000,-1.0000,reference,-1,90.58116242,0.72594781,12.09796751
0.000000,-1.0000,reference,-1,90.78156322,0.72676712,12.13169577
0.000000,-1.0000,reference,-1,90.98196402,0.72758833,12.16548523
0.000000,-1.0000,reference,-1,91.18236482,0.72841145,12.19933650
0.000000,-1.0000,reference,-1,91.38276562,0.72923647,12.23325020
0.000000,-1.0000,reference,-1,91.58316642,0.73006339,12.26722696
0.000000,-1.0000,reference,-1,91.78356722,0.73089222,12.30126743
0.000000,-1.0000,reference,-1,91.98396802,0.73172294,12.33537227
0.000000,-1.0000,reference,-1,92.18436882,0.73255556,12.36954214
0.000000,-1.0000,reference,-1,92.38476962,0.73339007,12.40377771
0.000000,-1.0000,reference,-1,92.58517041,0.73422649,12.43807969
0.000000,-1.0000,reference,-1,92.78557121,0.73506479,12.47244877
0.000000,-1.0000,reference,-1,92.98597201,0.73590499,12.50688567
0.000000,-1.0000,reference,-1,93.18637281,0.73674709,12.54139111
0.000000,-1.0000,reference,-1,93.38677361,0.73759107,12.57596583
0.000000,-1.0000,reference,-1,93.58717441,0.73843695,12.61061059
0.000000,-1.0000,reference,-1,93.78757521,0.73928471,12.64532615
0.000000,-1.0000,reference,-1,93.98797601,0.74013436,12.68011328
0.000000,-1.0000,reference,-1,94.18837681,0.74098590,12.71497279
0.000000,-1.0000,reference,-1,94.38877761,0.74183933,12.74990547
0.000000,-1.0000,reference,-1,94.58917841,0.74269464,12.78491215
0.000000,-1.0000,reference,-1,94.78957921,0.74355184,12.81999365
0.000000,-1.0000,reference,-1,94.98998001,0.74441092,12.85515083
0.000000,-1.0000,reference,-1,95.19038081,0.74527188,12.89038455
0.000000,-1.0000,reference,-1,95.39078161,0.74613473,12.92569567
0.000000,-1.0000,reference,-1,95.59118241,0.74699945,12.96108510
0.000000,-1.0000,reference,-1,95.79158321,0.74786606,12.99655374
0.000000,-1.0000,reference,-1,95.99198401,0.74873454,13.03210252
0.000000,-1.0000,reference,-1,96.19238481,0.74960491,13.06773235
0.000000,-1.0000,reference,-1,96.39278561,0.75047715,13.10344421
0.000000,-1.0000,reference,-1,96.59318641,0.75135127,13.13923906
0.000000,-1.0000,reference,-1,96.79358721,0.75222726,13.17511788
0.000000,-1.0000,reference,-1,96.99398801,0.75310513,13.21108168
0.000000,-1.0000,reference,-1,97.19438881,0.75398487,13.24713148
0.000000,-1.0000,reference,-1,97.39478961,0.75486649,13.28326830
0.000000,-1.0000,reference,-1,97.59519040,0.75574999,13.31949320
0.000000,-1.0000,reference,-1,97.79559120,0.75663535,13.35580726
0.000000,-1.0000,reference,-1,97.99599200,0.75752259,13.39221156
0.000000,-1.0000,reference,-1,98.19639280,0.75841170,13.42870720
0.000000,-1.0000,reference,-1,98.39679360,0.75930269,13.46529531
0.000000,-1.0000,reference,-1,98.59719440,0.76019554,13.50197704
0.000000,-1.0000,reference,-1,98.79759520,0.76109027,13.53875353
0.000000,-1.0000,reference,-1,98.99799600,0.76198686,13.57562599
0.000000,-1.0000,reference,-1,99.19839680,0.76288533,13.61259559
0.000000,-1.0000,reference,-1,99.39879760,0.76378567,13.64966357
0.000000,-1.0000,reference,-1,99.59919840,0.76468787,13.68683116
0.000000,-1.0000,reference,-1,99.79959920,0.76559195,13.72409963
0.000000,-1.0000,reference,-1,100.00000000,0.76649790,13.76147025
0.000000,-1.0000,parametric,3,0.00000100,0.54886734,0.00000014
0.000000,-1.0000,parametric,3,0.20040180,0.54886856,0.02870277
0.000000,-1.0000,parametric,3,0.40080260,0.54887221,0.05740551
0.000000,-1.0000,parametric,3,0.60120340,0.54887831,0.08610819
0.000000,-1.0000,parametric,3,0.80160420,0.54888684,0.11481064
0.000000,-1.0000,parametric,3,1.00200500,0.54889781,0.14351269
0.000000,-1.0000,parametric,3,1.20240580,0.54891122,0.17221417
0.000000,-1.0000,parametric,3,1.40280660,0.54892707,0.20091490
0.000000,-1.0000,parametric,3,1.60320740,0.54894535,0.22961473
0.000000,-1.0000,parametric,3,1.80360820,0.54896607,0.25831347
0.000000,-1.0000,parametric,3,2.00400900,0.54898923,0.28701096
0.000000,-1.0000,parametric,3,2.20440980,0.54901483,0.31570703
0.000000,-1.0000,parametric,3,2.40481060,0.54904287,0.34440150
0.000000,-1.0000,parametric,3,2.60521139,0.54907334,0.37309422
0.000000,-1.0000,parametric,3,2.80561219,0.54910625,0.40178499
0.000000,-1.0000,parametric,3,3.00601299,0.54914160,0.43047366
0.000000,-1.0000,parametric,3,3.20641379,0.54917939,0.45916006
0.000000,-1.0000,parametric,3,3.40681459,0.54921962,0.48784401
0.000000,-1.0000,parametric,3,3.60721539,0.54926228,0.51652535
0.000000,-1.0000,parametric,3,3.80761619,0.54930738,0.54520390
0.000000,-1.0000,parametric,3,4.00801699,0.54935492,0.57387949
0.000000,-1.0000,parametric,3,4.20841779,0.54940490,0.60255196
0.000000,-1.0000,parametric,3,4.40881859,0.54945731,0.63122113
0.000000,-1.0000,parametric,3,4.60921939,0.54951216,0.65988683
0.000000,-1.0000,parametric,3,4.80962019,0.54956946,0.68854890
0.000000,-1.0000,parametric,3,5.01002099,0.54962918,0.71720715
0.000000,-1.0000,parametric,3,5.21042179,0.54969135,0.74586143
0.000000,-1.0000,parametric,3,5.41082259,0.54975596,0.77451156
0.000000,-1.0000,parametric,3,5.61122339,0.54982300,0.80315737
0.000000,-1.0000,parametric,3,5.81162419,0.54989248,0.83179868
0.000000,-1.0000,parametric,3,6.01202499,0.54996440,0.86043534
0.000000,-1.0000,parametric,3,6.21242579,0.55003875,0.88906717
0.000000,-1.0000,parametric,3,6.41282659,0.55011555,0.91769399
0.000000,-1.0000,parametric,3,6.61322739,0.55019478,0.94631565
0.000000,-1.0000,parametric,3,6.81362819,0.55027645,0.97493196
0.000000,-1.0000,parametric,3,7.01402899,0.55036056,1.00354276
0.000000,-1.0000,parametric,3,7.21442979,0.55044710,1.03214788
0.000000,-1.0000,parametric,3,7.41483059,0.55053608,1.06074714
0.000000,-1.0000,parametric,3,7.61523138,0.55062751,1.08934039
0.000000,-1.0000,parametric,3,7.81563218,0.55072137,1.11792743
0.000000,-1.0000,parametric,3,8.01603298,0.55081766,1.14650812
0.000000,-1.0000,parametric,3,8.21643378,0.55091640,1.17508226
0.000000,-1.0000,parametric,3,8.41683458,0.55101757,1.20364971
0.000000,-1.0000,parametric,3,8.61723538,0.55112118,1.23221027
0.000000,-1.0000,parametric,3,8.81763618,0.55122723,1.26076380
0.000000,-1.0000,parametric,3,9.01803698,0.55133572,1.28931010
0.000000,-1.0000,parametric,3,9.21843778,0.55144664,1.31784902
0.000000,-1.0000,parametric,3,9.41883858,0.55156000,1.34638038
0.000000,-1.0000,parametric,3,9.61923938,0.55167581,1.37490402
0.000000,-1.0000,parametric,3,9.81964018,0.55179404,1.40341976
0.000000,-1.0000,parametric,3,10.02004098,0.55191472,1.43192742
0.000000,-1.0000,parametric,3,10.22044178,0.55203783,1.46042685
0.000000,-1.0000,parametric,3,10.42084258,0.55216339,1.48891787
0.000000,-1.0000,parametric,3,10.62124338,0.55229138,1.51740032
0.000000,-1.0000,parametric,3,10.82164418,0.55242180,1.54587401
0.000000,-1.0000,parametric,3,11.02204498,0.55255467,1.57433878
0.000000,-1.0000,parametric,3,11.22244578,0.55268997,1.60279446
0.000000,-1.0000,parametric,3,11.42284658,0.55282772,1.63124088
0.000000,-1.0000,parametric,3,11.62324738,0.55296790,1.65967787
0.000000,-1.0000,parametric,3,11.82364818,0.55311051,1.68810526
0.000000,-1.0000,parametric,3,12.02404898,0.55325557,1.71652287
0.000000,-1.0000,parametric,3,12.22444978,0.55340306,1.74493055
0.000000,-1.0000,parametric,3,12.42485058,0.55355299,1.77332811
0.000000,-1.0000,parametric,3,12.62525137,0.55370536,1.80171538
0.000000,-1.0000,parametric,3,12.82565217,0.55386017,1.83009220
0.000000,-1.0000,parametric,3,13.02605297,0.55401741,1.85845840
0.000000,-1.0000,parametric,3,13.22645377,0.55417710,1.88681381
0.000000,-1.0000,parametric,3,13.42685457,0.55433922,1.91515825
0.000000,-1.0000,parametric,3,13.62725537,0.55450378,1.94349155
0.000000,-1.0000,parametric,3,13.82765617,0.55467077,1.97181355
0.000000,-1.0000,parametric,3,14.02805697,0.55484021,2.00012407
0.000000,-1.0000,parametric,3,14.22845777,0.55501208,2.02842295
0.000000,-1.0000,parametric,3,14.42885857,0.55518639,2.05671001
0.000000,-1.0000,parametric,3,14.62925937,0.55536314,2.08498508
0.000000,-1.0000,parametric,3,14.82966017,0.55554232,2.11324799
0.000000,-1.0000,parametric,3,15.03006097,0.55572395,2.14149858
0.000000,-1.0000,parametric,3,15.23046177,0.55590801,2.16973667
0.000000,-1.0000,parametric,3,15.43086257,0.55609451,2.19796209
0.000000,-1.0000,parametric,3,15.63126337,0.55628345,2.22617467
0.000000,-1.0000,parametric,3,15.83166417,0.55647482,2.25437424
0.000000,-1.0000,parametric,3,16.03206497,0.55666864,2.28256063
0.000000,-1.0000,parametric,3,16.23246577,0.55686489,2.31073367
0.000000,-1.0000,parametric,3,16.43286657,0.55706358,2.33889319
0.000000,-1.0000,parametric,3,16.63326737,0.55726470,2.36703902
0.000000,-1.0000,parametric,3,16.83366817,0.55746827,2.39517098
0.000000,-1.0000,parametric,3,17.03406897,0.55767427,2.42328892
0.000000,-1.0000,parametric,3,17.23446977,0.55788271,2.45139265
0.000000,-1.0000,parametric,3,17.43487057,0.55809359,2.47948201
0.000000,-1.0000,parametric,3,17.63527136,0.55830691,2.50755683
0.000000,-1.0000,parametric,3,17.83567216,0.55852266,2.53561693
0.000000,-1.0000,parametric,3,18.03607296,0.55874085,2.56366215
0.000000,-1.0000,parametric,3,18.23647376,0.55896148,2.59169231
0.000000,-1.0000,parametric,3,18.43687456,0.55918455,2.61970725
0.000000,-1.0000,parametric,3,18.63727536,0.55941006,2.64770680
0.000000,-1.0000,parametric,3,18.83767616,0.55963800,2.67569078
0.000000,-1.0000,parametric,3,19.03807696,0.55986839,2.70365902
0.000000,-1.0000,parametric,3,19.23847776,0.56010121,2.73161136
0.000000,-1.0000,parametric,3,19.43887856,0.56033646,2.75954762
0.000000,-1.0000,parametric,3,19.63927936,0.56057416,2.78746764
0.000000,-1.0000,parametric,3,19.83968016,0.56081429,2.81537123
0.000000,-1.0000,parametric,3,20.04008096,0.56105686,2.84325824
0.000000,-1.0000,parametric,3,20.24048176,0.56130187,2.87112849
0.000000,-1.0000,parametric,3,20.44088256,0.56154932,2.89898181
0.000000,-1.0000,parametric,3,20.64128336,0.56179921,2.92681804
0.000000,-1.0000,parametric,3,20.84168416,0.56205153,2.95463699
0.000000,-1.0000,parametric,3,21.04208496,0.56230629,2.98243850
0.000000,-1.0000,parametric,3,21.24248576,0.56256349,3.01022241
0.000000,-1.0000,parametric,3,21.44288656,0.56282313,3.03798853
0.000000,-1.0000,parametric,3,21.64328736,0.56308520,3.06573670
0.000000,-1.0000,parametric,3,21.84368816,0.56334971,3.09346676
0.000000,-1.0000,parametric,3,22.04408896,0.56361666,3.12117851
0.000000,-1.0000,parametric,3,22.24448976,0.56388605,3.14887181
0.000000,-1.0000,parametric,3,22.44489056,0.56415788,3.17654648
0.000000,-1.0000,parametric,3,22.64529135,0.56443214,3.20420234
0.000000,-1.0000,parametric,3,22.84569215,0.56470885,3.23183923
0.000000,-1.0000,parametric,3,23.04609295,0.56498799,3.25945697
0.000000,-1.0000,parametric,3,23.24649375,0.56526956,3.28705540
0.000000,-1.0000,parametric,3,23.44689455,0.56555358,3.31463435
0.000000,-1.0000,parametric,3,23.64729535,0.56584003,3.34219364
0.000000,-1.0000,parametric,3,23.84769615,0.56612893,3.36973311
0.000000,-1.0000,parametric,3,24.04809695,0.56642026,3.39725258
0.000000,-1.0000,parametric,3,24.24849775,0.56671402,3.42475188
0.000000,-1.0000,parametric,3,24.44889855,0.56701023,3.45223085
0.000000,-1.0000,parametric,3,24.64929935,0.56730887,3.47968931
0.000000,-1.0000,parametric,3,24.84970015,0.56760995,3.50712709
0.000000,-1.0000,parametric,3,25.05010095,0.56791347,3.53454403
0.000000,-1.0000,parametric,3,25.25050175,0.56821943,3.56193995
0.000000,-1.0000,parametric,3,25.45090255,0.56852782,3.58931468
0.000000,-1.0000,parametric,3,25.65130335,0.56883866,3.61666805
0.000000,-1.0000,parametric,3,25.85170415,0.56915193,3.64399989
0.000000,-1.0000,parametric,3,26.05210495,0.56946764,3.67131003
0.000000,-1.0000,parametric,3,26.25250575,0.56978578,3.69859831
0.000000,-1.0000,parametric,3,26.45290655,0.57010637,3.72586454
0.000000,-1.0000,parametric,3,26.65330735,0.57042939,3.75310856
0.000000,-1.0000,parametric,3,26.85370815,0.57075485,3.78033020
0.000000,-1.0000,parametric,3,27.05410895,0.57108275,3.80752929
0.000000,-1.0000,parametric,3,27.25450975,0.57141309,3.83470566
0.000000,-1.0000,parametric,3,27.45491055,0.57174586,3.86185913
0.000000,-1.0000,parametric,3,27.65531134,0.57208107,3.88898954
0.000000,-1.0000,parametric,3,27.85571214,0.57241872,3.91609672
0.000000,-1.0000,parametric,3,28.05611294,0.57275881,3.94318050
0.000000,-1.0000,parametric,3,28.25651374,0.57310133,3.97024070
0.000000,-1.0000,parametric,3,28.45691454,0.57344630,3.99727715
0.000000,-1.0000,parametric,3,28.65731534,0.57379370,4.02428970
0.000000,-1.0000,parametric,3,28.85771614,0.57414354,4.05127815
0.000000,-1.0000,parametric,3,29.05811694,0.57449582,4.07824235
0.000000,-1.0000,parametric,3,29.25851774,0.57485053,4.10518213
0.000000,-1.0000,parametric,3,29.45891854,0.57520768,4.13209731
0.000000,-1.0000,parametric,3,29.65931934,0.57556728,4.15898772
0.000000,-1.0000,parametric,3,29.85972014,0.57592930,4.18585320
0.000000,-1.0000,parametric,3,30.06012094,0.57629377,4.21269357
0.000000,-1.0000,parametric,3,30.26052174,0.57666068,4.23950866
0.000000,-1.0000,parametric,3,30.46092254,0.57703002,4.26629830
0.000000,-1.0000,parametric,3,30.66132334,0.57740180,4.29306233
0.000000,-1.0000,parametric,3,30.86172414,0.57777602,4.31980056
0.000000,-1.0000,parametric,3,31.06212494,0.57815267,4.34651284
0.000000,-1.0000,parametric,3,31.26252574,0.57853177,4.37319898
0.000000,-1.0000,parametric,3,31.46292654,0.57891330,4.39985883
0.000000,-1.0000,parametric,3,31.66332734,0.57929727,4.42649220
0.000000,-1.0000,parametric,3,31.86372814,0.57968368,4.45309894
0.000000,-1.0000,parametric,3,32.06412894,0.58007252,4.47967886
0.000000,-1.0000,parametric,3,32.26452974,0.58046381,4.50623180
0.000000,-1.0000,parametric,3,32.46493054,0.58085753,4.53275759
0.000000,-1.0000,parametric,3,32.66533133,0.58125369,4.55925606
0.000000,-1.0000,parametric,3,32.86573213,0.58165229,4.58572703
0.000000,-1.0000,parametric,3,33.06613293,0.58205332,4.61217034
0.000000,-1.0000,parametric,3,33.26653373,0.58245679,4.63858582
0.000000,-1.0000,parametric,3,33.46693453,0.58286271,4.66497329
0.000000,-1.0000,parametric,3,33.66733533,0.58327106,4.69133259
0.000000,-1.0000,parametric,3,33.86773613,0.58368184,4.71766354
0.000000,-1.0000,parametric,3,34.06813693,0.58409507,4.74396598
0.000000,-1.0000,parametric,3,34.26853773,0.58451073,4.77023973
0.000000,-1.0000,parametric,3,34.46893853,0.58492883,4.79648463
0.000000,-1.0000,parametric,3,34.66933933,0.58534937,4.82270050
0.000000,-1.0000,parametric,3,34.86974013,0.58577235,4.84888717
0.000000,-1.0000,parametric,3,35.07014093,0.58619776,4.87504448
0.000000,-1.0000,parametric,3,35.27054173,0.58662561,4.90117225
0.000000,-1.0000,parametric,3,35.47094253,0.58705590,4.92727031
0.000000,-1.0000,parametric,3,35.67134333,0.58748863,4.95333849
0.000000,-1.0000,parametric,3,35.87174413,0.58792380,4.97937662
0.000000,-1.0000,parametric,3,36.07214493,0.58836140,5.00538453
0.000000,-1.0000,parametric,3,36.27254573,0.58880144,5.03136206
0.000000,-1.0000,parametric,3,36.47294653,0.58924392,5.05730902
0.000000,-1.0000,parametric,3,36.67334733,0.58968884,5.08322526
0.000000,-1.0000,parametric,3,36.87374813,0.59013620,5.10911059
0.000000,-1.0000,parametric,3,37.07414893,0.59058599,5.13496485
0.000000,-1.0000,parametric,3,37.27454973,0.59103822,5.16078787
0.000000,-1.0000,parametric,3,37.47495053,0.59149289,5.18657948
0.000000,-1.0000,parametric,3,37.67535132,0.59195000,5.21233951
0.000000,-1.0000,parametric,3,37.87575212,0.59240954,5.23806778
0.000000,-1.0000,parametric,3,38.07615292,0.59287153,5.26376413
0.000000,-1.0000,parametric,3,38.27655372,0.59333595,5.28942839
0.000000,-1.0000,parametric,3,38.47695452,0.59380280,5.31506038
0.000000,-1.0000,parametric,3,38.67735532,0.59427210,5.34065994
0.000000,-1.0000,parametric,3,38.87775612,0.59474384,5.36622689
0.000000,-1.0000,parametric,3,39.07815692,0.59521801,5.39176107
0.000000,-1.0000,parametric,3,39.27855772,0.59569462,5.41726231
0.000000,-1.0000,parametric,3,39.47895852,0.59617367,5.44273042
0.000000,-1.0000,parametric,3,39.67935932,0.59665515,5.46816526
0.000000,-1.0000,parametric,3,39.87976012,0.59713908,5.49356663
0.000000,-1.0000,parametric,3,40.08016092,0.59762544,5.51893438
0.000000,-1.0000,parametric,3,40.28056172,0.59811424,5.54426833
0.000000,-1.0000,parametric,3,40.48096252,0.59860548,5.56956831
