theta1,theta2,w_mid,omega0_exact,omega0_param,rel_err
-0.002727,0.787879,0.787675,0.55432765,0.55432027,1.331043e-05
0.001485,0.787879,0.787675,0.54968741,0.54968794,9.761373e-07
0.005697,0.787879,0.787675,0.54510517,0.54509433,1.987902e-05
0.009909,0.787879,0.787675,0.54057995,0.54053911,7.554668e-05
0.014121,0.787879,0.787675,0.53611083,0.53602199,1.657019e-04
0.018333,0.787879,0.787675,0.53169687,0.53154268,2.899892e-04
0.022545,0.787879,0.787675,0.52733717,0.52710090,4.480307e-04
0.026758,0.787879,0.787675,0.52303084,0.52269640,6.394428e-04
0.030970,0.787879,0.787675,0.51877703,0.51832891,8.638027e-04
0.035182,0.787879,0.787675,0.51457488,0.51399820,1.120675e-03
0.039394,0.787879,0.787675,0.51042354,0.50970405,1.409595e-03
0.043606,0.787879,0.787675,0.50632222,0.50544624,1.730083e-03
0.047818,0.787879,0.787675,0.50227011,0.50122457,2.081629e-03
0.052030,0.787879,0.787675,0.49826642,0.49703885,2.463695e-03
0.056242,0.787879,0.787675,0.49431040,0.49288890,2.875724e-03
0.060455,0.787879,0.787675,0.49040127,0.48877455,3.317123e-03
0.064667,0.787879,0.787675,0.48653831,0.48469566,3.787278e-03
0.068879,0.787879,0.787675,0.48272080,0.48065207,4.285547e-03
0.073091,0.787879,0.787675,0.47894801,0.47664368,4.811244e-03
0.077303,0.787879,0.787675,0.47521927,0.47267034,5.363675e-03
0.081515,0.787879,0.787675,0.47153387,0.46873197,5.942089e-03
0.085727,0.787879,0.787675,0.46789116,0.46482847,6.545721e-03
0.089939,0.787879,0.787675,0.46429048,0.46095977,7.173770e-03
0.094152,0.787879,0.787675,0.46073118,0.45712578,7.825387e-03
0.098364,0.787879,0.787675,0.45721264,0.45332646,8.499709e-03
0.102576,0.787879,0.787675,0.45373423,0.44956177,9.195814e-03
0.106788,0.787879,0.787675,0.45029534,0.44583167,9.912755e-03
0.111000,0.787879,0.787675,0.44689538,0.44213615,1.064955e-02
0.115212,0.787879,0.787675,0.44353377,0.43847519,1.140516e-02
0.119424,0.787879,0.787675,0.44020992,0.43484881,1.217854e-02
0.123636,0.787879,0.787675,0.43692328,0.43125702,1.296855e-02
0.127848,0.787879,0.787675,0.43367330,0.42769986,1.377406e-02
0.132061,0.787879,0.787675,0.43045942,0.42417735,1.459387e-02
0.136273,0.787879,0.787675,0.42728112,0.42068957,1.542673e-02
0.140485,0.787879,0.787675,0.42413788,0.41723658,1.627136e-02
0.144697,0.787879,0.787675,0.42102918,0.41381845,1.712643e-02
0.148909,0.787879,0.787675,0.41795451,0.41043528,1.799054e-02
0.153121,0.787879,0.787675,0.41491339,0.40708717,1.886228e-02
0.157333,0.787879,0.787675,0.41190532,0.40377424,1.974017e-02
0.161545,0.787879,0.787675,0.40892983,0.40049661,2.062265e-02
0.165758,0.787879,0.787675,0.40598644,0.39725443,2.150815e-02
0.169970,0.787879,0.787675,0.40307471,0.39404784,2.239504e-02
0.174182,0.787879,0.787675,0.40019418,0.39087701,2.328161e-02
0.178394,0.787879,0.787675,0.39734440,0.38774213,2.416612e-02
0.182606,0.787879,0.787675,0.39452494,0.38464337,2.504675e-02
0.186818,0.787879,0.787675,0.39173537,0.38158094,2.592164e-02
0.191030,0.787879,0.787675,0.38897526,0.37855506,2.678886e-02
0.195242,0.787879,0.787675,0.38624422,0.37556594,2.764643e-02
0.199455,0.787879,0.787675,0.38354181,0.37261384,2.849227e-02
0.203667,0.787879,0.787675,0.38086766,0.36969898,2.932431e-02
0.207879,0.787879,0.787675,0.37822137,0.36682165,3.014034e-02
0.212091,0.787879,0.787675,0.37560255,0.36398212,3.093811e-02
0.216303,0.787879,0.787675,0.37301082,0.36118066,3.171533e-02
0.220515,0.787879,0.787675,0.37044581,0.35841758,3.246961e-02
0.224727,0.787879,0.787675,0.36790716,0.35569320,3.319849e-02
0.228939,0.787879,0.787675,0.36539450,0.35300783,3.389945e-02
0.233152,0.787879,0.787675,0.36290749,0.35036182,3.456989e-02
0.237364,0.787879,0.787675,0.36044577,0.34775550,3.520715e-02
0.241576,0.787879,0.787675,0.35800899,0.34518924,3.580846e-02
0.245788,0.787879,0.787675,0.35559684,0.34266342,3.637103e-02
0.250000,0.787879,0.787675,0.35320897,0.34017841,3.689194e-02
-0.167000,0.848485,0.848265,0.79415814,0.77036645,2.995838e-02
-0.162788,0.848485,0.848265,0.78621583,0.76384736,2.845080e-02
-0.158576,0.848485,0.848265,0.77839201,0.75738870,2.698295e-02
-0.154364,0.848485,0.848265,0.77068434,0.75098970,2.555475e-02
-0.150152,0.848485,0.848265,0.76309054,0.74464956,2.416617e-02
-0.145939,0.848485,0.848265,0.75560836,0.73836754,2.281714e-02
-0.141727,0.848485,0.848265,0.74823564,0.73214287,2.150763e-02
-0.137515,0.848485,0.848265,0.74097025,0.72597482,2.023756e-02
-0.133303,0.848485,0.848265,0.73381012,0.71986266,1.900691e-02
-0.129091,0.848485,0.848265,0.72675322,0.71380567,1.781561e-02
-0.124879,0.848485,0.848265,0.71979758,0.70780316,1.666361e-02
-0.120667,0.848485,0.848265,0.71294127,0.70185442,1.555087e-02
-0.116455,0.848485,0.848265,0.70618242,0.69595878,1.447733e-02
-0.112242,0.848485,0.848265,0.69951917,0.69011558,1.344293e-02
-0.108030,0.848485,0.848265,0.69294974,0.68432416,1.244763e-02
-0.103818,0.848485,0.848265,0.68647238,0.67858388,1.149136e-02
-0.099606,0.848485,0.848265,0.68008536,0.67289410,1.057406e-02
-0.095394,0.848485,0.848265,0.67378704,0.66725422,9.695674e-03
-0.091182,0.848485,0.848265,0.66757575,0.66166362,8.856124e-03
-0.086970,0.848485,0.848265,0.66144992,0.65612171,8.055346e-03
-0.082758,0.848485,0.848265,0.65540797,0.65062791,7.293261e-03
-0.078545,0.848485,0.848265,0.64944840,0.64518166,6.569787e-03
-0.074333,0.848485,0.848265,0.64356970,0.63978239,5.884842e-03
-0.070121,0.848485,0.848265,0.63777042,0.63442956,5.238329e-03
-0.065909,0.848485,0.848265,0.63204913,0.62912265,4.630151e-03
-0.061697,0.848485,0.848265,0.62640445,0.62386112,4.060202e-03
-0.057485,0.848485,0.848265,0.62083501,0.61864447,3.528368e-03
-0.053273,0.848485,0.848265,0.61533948,0.61347221,3.034531e-03
-0.049061,0.848485,0.848265,0.60991656,0.60834386,2.578554e-03
-0.044848,0.848485,0.848265,0.60456498,0.60325894,2.160305e-03
-0.040636,0.848485,0.848265,0.59928349,0.59821699,1.779631e-03
-0.036424,0.848485,0.848265,0.59407087,0.59321757,1.436374e-03
-0.032212,0.848485,0.848265,0.58892594,0.58826024,1.130360e-03
-0.028000,0.848485,0.848265,0.58384751,0.58334458,8.614119e-04
-0.023788,0.848485,0.848265,0.57883447,0.57847018,6.293341e-04
-0.019576,0.848485,0.848265,0.57388567,0.57363665,4.339189e-04
-0.015364,0.848485,0.848265,0.56900004,0.56884360,2.749456e-04
-0.011152,0.848485,0.848265,0.56417650,0.56409065,1.521770e-04
-0.006939,0.848485,0.848265,0.55941401,0.55937744,6.536895e-05
-0.002727,0.848485,0.848265,0.55471154,0.55470363,1.425156e-05
0.001485,0.848485,0.848265,0.55006808,0.55006888,1.455967e-06
0.005697,0.848485,0.848265,0.54548266,0.54547287,1.795001e-05
0.009909,0.848485,0.848265,0.54095431,0.54091528,7.215166e-05
0.014121,0.848485,0.848265,0.53648208,0.53639581,1.608139e-04
0.018333,0.848485,0.848265,0.53206506,0.53191417,2.835861e-04
0.022545,0.848485,0.848265,0.52770233,0.52747010,4.400910e-04
0.026758,0.848485,0.848265,0.52339302,0.52306332,6.299353e-04
0.030970,0.848485,0.848265,0.51913626,0.51869359,8.527055e-04
0.035182,0.848485,0.848265,0.51493119,0.51436066,1.107960e-03
0.039394,0.848485,0.848265,0.51077698,0.51006432,1.395241e-03
0.043606,0.848485,0.848265,0.50667281,0.50580434,1.714057e-03
0.047818,0.848485,0.848265,0.50261789,0.50158053,2.063908e-03
0.052030,0.848485,0.848265,0.49861142,0.49739269,2.444252e-03
0.056242,0.848485,0.848265,0.49465265,0.49324065,2.854524e-03
0.060455,0.848485,0.848265,0.49074081,0.48912424,3.294144e-03
0.064667,0.848485,0.848265,0.48687517,0.48504331,3.762489e-03
0.068879,0.848485,0.848265,0.48305501,0.48099772,4.258917e-03
0.073091,0.848485,0.848265,0.47927961,0.47698734,4.782747e-03
0.077303,0.848485,0.848265,0.47554828,0.47301205,5.333273e-03
0.081515,0.848485,0.848265,0.47186032,0.46907174,5.909755e-03
0.085727,0.848485,0.848265,0.46821509,0.46516634,6.511431e-03
0.089939,0.848485,0.848265,0.46461191,0.46129575,7.137482e-03
0.094152,0.848485,0.848265,0.46105014,0.45745991,7.787078e-03
0.098364,0.848485,0.848265,0.45752916,0.45365876,8.459337e-03
0.102576,0.848485,0.848265,0.45404833,0.44989227,9.153352e-03
0.106788,0.848485,0.848265,0.45060706,0.44616039,9.868174e-03
0.111000,0.848485,0.848265,0.44720475,0.44246312,1.060281e-02
0.115212,0.848485,0.848265,0.44384080,0.43880044,1.135624e-02
0.119424,0.848485,0.848265,0.44051465,0.43517236,1.212738e-02
0.123636,0.848485,0.848265,0.43722574,0.43157890,1.291515e-02
0.127848,0.848485,0.848265,0.43397349,0.42802009,1.371836e-02
0.132061,0.848485,0.848265,0.43075739,0.42449597,1.453584e-02
0.136273,0.848485,0.848265,0.42757689,0.42100660,1.536634e-02
0.140485,0.848485,0.848265,0.42443147,0.41755203,1.620858e-02
0.144697,0.848485,0.848265,0.42132061,0.41413236,1.706122e-02
0.148909,0.848485,0.848265,0.41824381,0.41074768,1.792287e-02
0.153121,0.848485,0.848265,0.41520057,0.40739808,1.879211e-02
0.157333,0.848485,0.848265,0.41219042,0.40408368,1.966746e-02
0.161545,0.848485,0.848265,0.40921287,0.40080462,2.054737e-02
0.165758,0.848485,0.848265,0.40626744,0.39756102,2.143028e-02
0.169970,0.848485,0.848265,0.40335370,0.39435305,2.231452e-02
0.174182,0.848485,0.848265,0.40047116,0.39118087,2.319842e-02
0.178394,0.848485,0.848265,0.39761941,0.38804465,2.408022e-02
0.182606,0.848485,0.848265,0.39479799,0.38494458,2.495811e-02
0.186818,0.848485,0.848265,0.39200649,0.38188088,2.583022e-02
0.191030,0.848485,0.848265,0.38924447,0.37885374,2.669462e-02
0.195242,0.848485,0.848265,0.38651153,0.37586339,2.754934e-02
0.199455,0.848485,0.848265,0.38380726,0.37291008,2.839231e-02
0.203667,0.848485,0.848265,0.38113125,0.36999405,2.922143e-02
0.207879,0.848485,0.848265,0.37848312,0.36711557,3.003451e-02
0.212091,0.848485,0.848265,0.37586249,0.36427491,3.082931e-02
0.216303,0.848485,0.848265,0.37326896,0.36147235,3.160351e-02
0.220515,0.848485,0.848265,0.37070218,0.35870821,3.235474e-02
0.224727,0.848485,0.848265,0.36816177,0.35598278,3.308054e-02
0.228939,0.848485,0.848265,0.36564737,0.35329639,3.377838e-02
0.233152,0.848485,0.848265,0.36315863,0.35064938,3.444569e-02
0.237364,0.848485,0.848265,0.36069520,0.34804209,3.507977e-02
0.241576,0.848485,0.848265,0.35825674,0.34547489,3.567789e-02
0.245788,0.848485,0.848265,0.35584291,0.34294815,3.623723e-02
0.250000,0.848485,0.848265,0.35345339,0.34046225,3.675488e-02
-0.167000,0.909091,0.908855,0.79474847,0.77090140,3.000580e-02
-0.162788,0.909091,0.908855,0.78680023,0.76437861,2.849723e-02
-0.158576,0.909091,0.908855,0.77897059,0.75791628,2.702837e-02
-0.154364,0.909091,0.908855,0.77125718,0.75151363,2.559917e-02
-0.150152,0.909091,0.908855,0.76365771,0.74516988,2.420958e-02
-0.145939,0.909091,0.908855,0.75616997,0.73888427,2.285953e-02
-0.141727,0.909091,0.908855,0.74879175,0.73265605,2.154899e-02
-0.137515,0.909091,0.908855,0.74152095,0.72648447,2.027790e-02
-0.133303,0.909091,0.908855,0.73435548,0.72036880,1.904620e-02
-0.129091,0.909091,0.908855,0.72729333,0.71430834,1.785385e-02
-0.124879,0.909091,0.908855,0.72033251,0.70830238,1.670080e-02
-0.120667,0.909091,0.908855,0.71347109,0.70235022,1.558700e-02
-0.116455,0.909091,0.908855,0.70670720,0.69645119,1.451238e-02
-0.112242,0.909091,0.908855,0.70003899,0.69060463,1.347691e-02
-0.108030,0.909091,0.908855,0.69346467,0.68480987,1.248052e-02
-0.103818,0.909091,0.908855,0.68698248,0.67906628,1.152314e-02
-0.099606,0.909091,0.908855,0.68059071,0.67337323,1.060474e-02
-0.095394,0.909091,0.908855,0.67428769,0.66773009,9.725224e-03
-0.091182,0.909091,0.908855,0.66807178,0.66213627,8.884543e-03
-0.086970,0.909091,0.908855,0.66194139,0.65659117,8.082618e-03
-0.082758,0.909091,0.908855,0.65589495,0.65109421,7.319373e-03
-0.078545,0.909091,0.908855,0.64993093,0.64564481,6.594730e-03
-0.074333,0.909091,0.908855,0.64404785,0.64024243,5.908598e-03
-0.070121,0.909091,0.908855,0.63824426,0.63488652,5.260887e-03
-0.065909,0.909091,0.908855,0.63251871,0.62957655,4.651494e-03
-0.061697,0.909091,0.908855,0.62686983,0.62431200,4.080317e-03
-0.057485,0.909091,0.908855,0.62129624,0.61909235,3.547238e-03
-0.053273,0.909091,0.908855,0.61579662,0.61391712,3.052137e-03
-0.049061,0.909091,0.908855,0.61036966,0.60878583,2.594885e-03
-0.044848,0.909091,0.908855,0.60501410,0.60369799,2.175340e-03
-0.040636,0.909091,0.908855,0.59972868,0.59865315,1.793353e-03
-0.036424,0.909091,0.908855,0.59451218,0.59365087,1.448765e-03
-0.032212,0.909091,0.908855,0.58936341,0.58869071,1.141404e-03
-0.028000,0.909091,0.908855,0.58428121,0.58377225,8.710832e-04
-0.023788,0.909091,0.908855,0.57926443,0.57889508,6.376164e-04
-0.019576,0.909091,0.908855,0.57431195,0.57405880,4.407916e-04
-0.015364,0.909091,0.908855,0.56942269,0.56926303,2.803841e-04
-0.011152,0.909091,0.908855,0.56459556,0.56450739,1.561655e-04
-0.006939,0.909091,0.908855,0.55982952,0.55979152,6.788201e-05
-0.002727,0.909091,0.908855,0.55512355,0.55511508,1.526555e-05
0.001485,0.909091,0.908855,0.55047664,0.55047772,1.960556e-06
0.005697,0.909091,0.908855,0.54588780,0.54587912,1.589851e-05
0.009909,0.909091,0.908855,0.54135608,0.54131898,6.852956e-05
0.014121,0.909091,0.908855,0.53688052,0.53679699,1.555990e-04
0.018333,0.909091,0.908855,0.53246022,0.53231286,2.767508e-04
0.022545,0.909091,0.908855,0.52809424,0.52786631,4.316089e-04
0.026758,0.909091,0.908855,0.52378173,0.52345710,6.197792e-04
0.030970,0.909091,0.908855,0.51952179,0.51908495,8.408482e-04
0.035182,0.909091,0.908855,0.51531359,0.51474965,1.094375e-03
0.039394,0.909091,0.908855,0.51115629,0.51045095,1.379897e-03
0.043606,0.909091,0.908855,0.50704907,0.50618864,1.696932e-03
0.047818,0.909091,0.908855,0.50299113,0.50196253,2.044966e-03
0.052030,0.909091,0.908855,0.49898169,0.49777242,2.423466e-03
0.056242,0.909091,0.908855,0.49501997,0.49361814,2.831867e-03
0.060455,0.909091,0.908855,0.49110522,0.48949951,3.269581e-03
0.064667,0.909091,0.908855,0.48723671,0.48541640,3.735991e-03
0.068879,0.909091,0.908855,0.48341370,0.48136865,4.230449e-03
0.073091,0.909091,0.908855,0.47963549,0.47735613,4.752279e-03
0.077303,0.909091,0.908855,0.47590138,0.47337874,5.300773e-03
0.081515,0.909091,0.908855,0.47221069,0.46943636,5.875190e-03
0.085727,0.909091,0.908855,0.46856274,0.46552891,6.474764e-03
0.089939,0.909091,0.908855,0.46495688,0.46165630,7.098686e-03
0.094152,0.909091,0.908855,0.46139247,0.45781847,7.746113e-03
0.098364,0.909091,0.908855,0.45786886,0.45401536,8.416172e-03
0.102576,0.909091,0.908855,0.45438545,0.45024693,9.107952e-03
0.106788,0.909091,0.908855,0.45094162,0.44651315,9.820500e-03
0.111000,0.909091,0.908855,0.44753677,0.44281399,1.055283e-02
0.115212,0.909091,0.908855,0.44417032,0.43914946,1.130391e-02
0.119424,0.909091,0.908855,0.44084170,0.43551956,1.207269e-02
0.123636,0.909091,0.908855,0.43755034,0.43192430,1.285803e-02
0.127848,0.909091,0.908855,0.43429568,0.42836372,1.365880e-02
0.132061,0.909091,0.908855,0.43107718,0.42483786,1.447379e-02
0.136273,0.909091,0.908855,0.42789432,0.42134678,1.530177e-02
0.140485,0.909091,0.908855,0.42474655,0.41789053,1.614144e-02
0.144697,0.909091,0.908855,0.42163338,0.41446921,1.699148e-02
0.148909,0.909091,0.908855,0.41855429,0.41108289,1.785049e-02
0.153121,0.909091,0.908855,0.41550880,0.40773169,1.871706e-02
0.157333,0.909091,0.908855,0.41249640,0.40441573,1.958969e-02
0.161545,0.909091,0.908855,0.40951664,0.40113512,2.046686e-02
0.165758,0.909091,0.908855,0.40656902,0.39789001,2.134698e-02
0.169970,0.909091,0.908855,0.40365311,0.39468055,2.222840e-02
0.174182,0.909091,0.908855,0.40076844,0.39150690,2.310944e-02
0.178394,0.909091,0.908855,0.39791456,0.38836925,2.398833e-02
0.182606,0.909091,0.908855,0.39509105,0.38526779,2.486328e-02
0.186818,0.909091,0.908855,0.39229747,0.38220270,2.573242e-02
0.191030,0.909091,0.908855,0.38953340,0.37917421,2.659382e-02
0.195242,0.909091,0.908855,0.38679842,0.37618255,2.744549e-02
0.199455,0.909091,0.908855,0.38409214,0.37322795,2.828537e-02
0.203667,0.909091,0.908855,0.38141414,0.37031066,2.911137e-02
0.207879,0.909091,0.908855,0.37876405,0.36743094,2.992129e-02
0.212091,0.909091,0.908855,0.37614146,0.36458907,3.071290e-02
0.216303,0.909091,0.908855,0.37354601,0.36178533,3.148388e-02
0.220515,0.909091,0.908855,0.37097732,0.35902003,3.223184e-02
0.224727,0.909091,0.908855,0.36843502,0.35629348,3.295435e-02
0.228939,0.909091,0.908855,0.36591875,0.35360600,3.364886e-02
0.233152,0.909091,0.908855,0.36342816,0.35095792,3.431280e-02
0.237364,0.909091,0.908855,0.36096290,0.34834959,3.494350e-02
0.241576,0.909091,0.908855,0.35852263,0.34578138,3.553819e-02
0.245788,0.909091,0.908855,0.35610701,0.34325366,3.609407e-02
0.250000,0.909091,0.908855,0.35371571,0.34076680,3.660823e-02
-0.167000,0.969697,0.969446,0.79537897,0.77147287,3.005625e-02
-0.162788,0.969697,0.969446,0.78742442,0.76494612,2.854661e-02
-0.158576,0.969697,0.969446,0.77958855,0.75847987,2.707669e-02
-0.154364,0.969697,0.969446,0.77186900,0.75207333,2.564642e-02
-0.150152,0.969697,0.969446,0.76426350,0.74572572,2.425575e-02
-0.145939,0.969697,0.969446,0.75676980,0.73943627,2.290462e-02
-0.141727,0.969697,0.969446,0.74938572,0.73320424,2.159299e-02
-0.137515,0.969697,0.969446,0.74210913,0.72702889,2.032080e-02
-0.133303,0.969697,0.969446,0.73493797,0.72090948,1.908800e-02
-0.129091,0.969697,0.969446,0.72787020,0.71484530,1.789454e-02
-0.124879,0.969697,0.969446,0.72090385,0.70883565,1.674036e-02
-0.120667,0.969697,0.969446,0.71403698,0.70287984,1.562543e-02
-0.116455,0.969697,0.969446,0.70726771,0.69697719,1.454968e-02
-0.112242,0.969697,0.969446,0.70059420,0.69112703,1.351305e-02
-0.108030,0.969697,0.969446,0.69401465,0.68532871,1.251550e-02
-0.103818,0.969697,0.969446,0.68752731,0.67958159,1.155696e-02
-0.099606,0.969697,0.969446,0.68113046,0.67388503,1.063737e-02
-0.095394,0.969697,0.969446,0.67482243,0.66823842,9.756661e-03
-0.091182,0.969697,0.969446,0.66860158,0.66264115,8.914774e-03
-0.086970,0.969697,0.969446,0.66246632,0.65709263,8.111630e-03
-0.082758,0.969697,0.969446,0.65641507,0.65159229,7.347155e-03
-0.078545,0.969697,0.969446,0.65044632,0.64613954,6.621264e-03
-0.074333,0.969697,0.969446,0.64455856,0.64073383,5.933872e-03
-0.070121,0.969697,0.969446,0.63875035,0.63537463,5.284885e-03
-0.065909,0.969697,0.969446,0.63302026,0.63006139,4.674202e-03
-0.061697,0.969697,0.969446,0.62736688,0.62479360,4.101717e-03
-0.057485,0.969697,0.969446,0.62178887,0.61957075,3.567315e-03
-0.053273,0.969697,0.969446,0.61628488,0.61439235,3.070875e-03
-0.049061,0.969697,0.969446,0.61085361,0.60925790,2.612264e-03
-0.044848,0.969697,0.969446,0.60549379,0.60416695,2.191341e-03
-0.040636,0.969697,0.969446,0.60020417,0.59911903,1.807958e-03
-0.036424,0.969697,0.969446,0.59498353,0.59411369,1.461954e-03
-0.032212,0.969697,0.969446,0.58983067,0.58915050,1.153157e-03
-0.028000,0.969697,0.969446,0.58474443,0.58422905,8.813823e-04
-0.023788,0.969697,0.969446,0.57972366,0.57934891,6.464368e-04
-0.019576,0.969697,0.969446,0.57476725,0.57450969,4.481113e-04
-0.015364,0.969697,0.969446,0.56987410,0.56971101,2.861849e-04
-0.011152,0.969697,0.969446,0.56504314,0.56495250,1.604178e-04
-0.006939,0.969697,0.969446,0.56027332,0.56023378,7.056567e-05
-0.002727,0.969697,0.969446,0.55556361,0.55555452,1.635692e-05
0.001485,0.969697,0.969446,0.55091300,0.55091438,2.490225e-06
0.005697,0.969697,0.969446,0.54632052,0.54631302,1.372747e-05
0.009909,0.969697,0.969446,0.54178520,0.54175015,6.468896e-05
0.014121,0.969697,0.969446,0.53730609,0.53722546,1.500609e-04
0.018333,0.969697,0.969446,0.53288227,0.53273867,2.694888e-04
0.022545,0.969697,0.969446,0.52851283,0.52828949,4.225948e-04
0.026758,0.969697,0.969446,0.52419689,0.52387766,6.089874e-04
0.030970,0.969697,0.969446,0.51993358,0.51950294,8.282473e-04
0.035182,0.969697,0.969446,0.51572203,0.51516509,1.079935e-03
0.039394,0.969697,0.969446,0.51156143,0.51086387,1.363591e-03
0.043606,0.969697,0.969446,0.50745095,0.50659908,1.678722e-03
0.047818,0.969697,0.969446,0.50338979,0.50237051,2.024831e-03
0.052030,0.969697,0.969446,0.49937716,0.49817797,2.401363e-03
0.056242,0.969697,0.969446,0.49541229,0.49402129,2.807772e-03
0.060455,0.969697,0.969446,0.49149444,0.48990030,3.243458e-03
0.064667,0.969697,0.969446,0.48762285,0.48581484,3.707809e-03
0.068879,0.969697,0.969446,0.48379681,0.48176478,4.200172e-03
0.073091,0.969697,0.969446,0.48001560,0.47774999,4.719873e-03
0.077303,0.969697,0.969446,0.47627853,0.47377035,5.266206e-03
0.081515,0.969697,0.969446,0.47258490,0.46982575,5.838426e-03
0.085727,0.969697,0.969446,0.46893406,0.46591611,6.435767e-03
0.089939,0.969697,0.969446,0.46532534,0.46204134,7.057415e-03
0.094152,0.969697,0.969446,0.46175809,0.45820138,7.702539e-03
0.098364,0.969697,0.969446,0.45823169,0.45439617,8.370257e-03
0.102576,0.969697,0.969446,0.45474551,0.45062568,9.059656e-03
0.106788,0.969697,0.969446,0.45129895,0.44688985,9.769788e-03
0.111000,0.969697,0.969446,0.44789140,0.44318869,1.049966e-02
