theta1,theta2,model,amplitude,shift
0.000000,0.000000,exact,2.5331328126,0.0091016601
0.000000,0.000000,exact,2.5783673247,0.0094211336
0.000000,0.000000,exact,2.6236018368,0.0097456806
0.000000,0.000000,exact,2.6688363489,0.0100752731
0.000000,0.000000,exact,2.7140708610,0.0104098827
0.000000,0.000000,exact,2.7593053731,0.0107494809
0.000000,0.000000,exact,2.8045398852,0.0110940386
0.000000,0.000000,exact,2.8497743973,0.0114435267
0.000000,0.000000,exact,2.8950089094,0.0117979158
0.000000,0.000000,exact,2.9402434215,0.0121571760
0.000000,0.000000,exact,2.9854779336,0.0125212775
0.000000,0.000000,exact,3.0307124457,0.0128901899
0.000000,0.000000,exact,3.0759469578,0.0132638829
0.000000,0.000000,exact,3.1211814699,0.0136423256
0.000000,0.000000,exact,3.1664159820,0.0140254872
0.000000,0.000000,exact,3.2116504941,0.0144133364
0.000000,0.000000,exact,3.2568850062,0.0148058419
0.000000,0.000000,exact,3.3021195183,0.0152029720
0.000000,0.000000,exact,3.3473540304,0.0156046949
0.000000,0.000000,exact,3.3925885425,0.0160109786
0.000000,0.000000,exact,3.4378230546,0.0164217907
0.000000,0.000000,exact,3.4830575667,0.0168370988
0.000000,0.000000,exact,3.5282920788,0.0172568702
0.000000,0.000000,exact,3.5735265909,0.0176810721
0.000000,0.000000,exact,3.6187611030,0.0181096714
0.000000,0.000000,exact,3.6639956151,0.0185426348
0.000000,0.000000,exact,3.7092301272,0.0189799289
0.000000,0.000000,exact,3.7544646393,0.0194215199
0.000000,0.000000,exact,3.7996991514,0.0198673740
0.000000,0.000000,exact,3.8449336635,0.0203174571
0.000000,0.000000,exact,3.8901681756,0.0207717350
0.000000,0.000000,exact,3.9354026877,0.0212301732
0.000000,0.000000,exact,3.9806371998,0.0216927370
0.000000,0.000000,exact,4.0258717119,0.0221593916
0.000000,0.000000,exact,4.0711062240,0.0226301018
0.000000,0.000000,exact,4.1163407361,0.0231048324
0.000000,0.000000,exact,4.1615752482,0.0235835478
0.000000,0.000000,exact,4.2068097603,0.0240662123
0.000000,0.000000,exact,4.2520442724,0.0245527900
0.000000,0.000000,exact,4.2972787845,0.0250432445
0.000000,0.000000,exact,4.3425132966,0.0255375394
0.000000,0.000000,exact,4.3877478087,0.0260356381
0.000000,0.000000,exact,4.4329823208,0.0265375036
0.000000,0.000000,exact,4.4782168329,0.0270430985
0.000000,0.000000,exact,4.5234513450,0.0275523854
0.000000,0.000000,exact,4.5686858571,0.0280653264
0.000000,0.000000,exact,4.6139203692,0.0285818835
0.000000,0.000000,exact,4.6591548813,0.0291020181
0.000000,0.000000,exact,4.7043893934,0.0296256916
0.000000,0.000000,exact,4.7496239055,0.0301528646
0.000000,0.000000,exact,4.7948584176,0.0306834979
0.000000,0.000000,exact,4.8400929297,0.0312175514
0.000000,0.000000,exact,4.8853274418,0.0317549849
0.000000,0.000000,exact,4.9305619539,0.0322957577
0.000000,0.000000,exact,4.9757964660,0.0328398287
0.000000,0.000000,exact,5.0210309781,0.0333871563
0.000000,0.000000,exact,5.0662654902,0.0339376984
0.000000,0.000000,exact,5.1115000023,0.0344914124
0.000000,0.000000,exact,5.1567345144,0.0350482553
0.000000,0.000000,exact,5.2019690265,0.0356081833
0.000000,0.000000,exact,5.2472035386,0.0361711522
0.000000,0.000000,exact,5.2924380506,0.0367371172
0.000000,0.000000,exact,5.3376725627,0.0373060328
0.000000,0.000000,exact,5.3829070748,0.0378778528
0.000000,0.000000,exact,5.4281415869,0.0384525304
0.000000,0.000000,exact,5.4733760990,0.0390300180
0.000000,0.000000,exact,5.5186106111,0.0396102672
0.000000,0.000000,exact,5.5638451232,0.0401932288
0.000000,0.000000,exact,5.6090796353,0.0407788530
0.000000,0.000000,exact,5.6543141474,0.0413670887
0.000000,0.000000,exact,5.6995486595,0.0419578842
0.000000,0.000000,exact,5.7447831716,0.0425511867
0.000000,0.000000,exact,5.7900176837,0.0431469425
0.000000,0.000000,exact,5.8352521958,0.0437450968
0.000000,0.000000,exact,5.8804867079,0.0443455937
0.000000,0.000000,exact,5.9257212200,0.0449483761
0.000000,0.000000,exact,5.9709557321,0.0455533858
0.000000,0.000000,exact,6.0161902442,0.0461605634
0.000000,0.000000,exact,6.0614247563,0.0467698480
0.000000,0.000000,exact,6.1066592684,0.0473811776
0.000000,0.000000,exact,6.1518937805,0.0479944886
0.000000,0.000000,exact,6.1971282926,0.0486097161
0.000000,0.000000,exact,6.2423628047,0.0492267936
0.000000,0.000000,exact,6.2875973168,0.0498456529
0.000000,0.000000,exact,6.3328318289,0.0504662245
0.000000,0.000000,exact,6.3780663410,0.0510884367
0.000000,0.000000,exact,6.4233008531,0.0517122165
0.000000,0.000000,exact,6.4685353652,0.0523374888
0.000000,0.000000,exact,6.5137698773,0.0529641765
0.000000,0.000000,exact,6.5590043894,0.0535922007
0.000000,0.000000,exact,6.6042389015,0.0542214805
0.000000,0.000000,exact,6.6494734136,0.0548519325
0.000000,0.000000,exact,6.6947079257,0.0554834715
0.000000,0.000000,exact,6.7399424378,0.0561160096
0.000000,0.000000,exact,6.7851769499,0.0567494569
0.000000,0.000000,exact,6.8304114620,0.0573837207
0.000000,0.000000,exact,6.8756459741,0.0580187059
0.000000,0.000000,exact,6.9208804862,0.0586543149
0.000000,0.000000,exact,6.9661149983,0.0592904469
0.000000,0.000000,exact,7.0113495104,0.0599269988
0.000000,0.000000,exact,7.0565840225,0.0605638642
0.000000,0.000000,exact,7.1018185346,0.0612009337
0.000000,0.000000,exact,7.1470530467,0.0618380950
0.000000,0.000000,exact,7.1922875588,0.0624752323
0.000000,0.000000,exact,7.2375220709,0.0631122266
0.000000,0.000000,exact,7.2827565830,0.0637489553
0.000000,0.000000,exact,7.3279910951,0.0643852924
0.000000,0.000000,exact,7.3732256072,0.0650211081
0.000000,0.000000,exact,7.4184601193,0.0656562689
0.000000,0.000000,exact,7.4636946314,0.0662906372
0.000000,0.000000,exact,7.5089291435,0.0669240715
0.000000,0.000000,exact,7.5541636556,0.0675564261
0.000000,0.000000,exact,7.5993981677,0.0681875510
0.000000,0.000000,exact,7.6446326798,0.0688172917
0.000000,0.000000,exact,7.6898671919,0.0694454892
0.000000,0.000000,exact,7.7351017040,0.0700719798
0.000000,0.000000,exact,7.7803362161,0.0706965950
0.000000,0.000000,exact,7.8255707282,0.0713191613
0.000000,0.000000,exact,7.8708052403,0.0719394998
0.000000,0.000000,exact,7.9160397524,0.0725574267
0.000000,0.000000,exact,7.9612742645,0.0731727526
0.000000,0.000000,exact,8.0065087766,0.0737852825
0.000000,0.000000,exact,8.0517432887,0.0743948156
0.000000,0.000000,exact,8.0969778007,0.0750011453
0.000000,0.000000,exact,8.1422123128,0.0756040590
0.000000,0.000000,exact,8.1874468249,0.0762033376
0.000000,0.000000,exact,8.2326813370,0.0767987557
0.000000,0.000000,exact,8.2779158491,0.0773900815
0.000000,0.000000,exact,8.3231503612,0.0779770761
0.000000,0.000000,exact,8.3683848733,0.0785594939
0.000000,0.000000,exact,8.4136193854,0.0791370820
0.000000,0.000000,exact,8.4588538975,0.0797095803
0.000000,0.000000,exact,8.5040884096,0.0802767212
0.000000,0.000000,exact,8.5493229217,0.0808382292
0.000000,0.000000,exact,8.5945574338,0.0813938210
0.000000,0.000000,exact,8.6397919459,0.0819432053
0.000000,0.000000,exact,8.6850264580,0.0824860822
0.000000,0.000000,exact,8.7302609701,0.0830221436
0.000000,0.000000,exact,8.7754954822,0.0835510723
0.000000,0.000000,exact,8.8207299943,0.0840725424
0.000000,0.000000,exact,8.8659645064,0.0845862186
0.000000,0.000000,exact,8.9111990185,0.0850917564
0.000000,0.000000,exact,8.9564335306,0.0855888015
0.000000,0.000000,exact,9.0016680427,0.0860769897
0.000000,0.000000,exact,9.0469025548,0.0865559467
0.000000,0.000000,exact,9.0921370669,0.0870252879
0.000000,0.000000,exact,9.1373715790,0.0874846180
0.000000,0.000000,exact,9.1826060911,0.0879335309
0.000000,0.000000,exact,9.2278406032,0.0883716093
0.000000,0.000000,exact,9.2730751153,0.0887984246
0.000000,0.000000,exact,9.3183096274,0.0892135365
0.000000,0.000000,exact,9.3635441395,0.0896164927
0.000000,0.000000,exact,9.4087786516,0.0900068289
0.000000,0.000000,exact,9.4540131637,0.0903840682
0.000000,0.000000,exact,9.4992476758,0.0907477209
0.000000,0.000000,exact,9.5444821879,0.0910972845
0.000000,0.000000,exact,9.5897167000,0.0914322429
0.000000,0.000000,exact,9.6349512121,0.0917520665
0.000000,0.000000,exact,9.6801857242,0.0920562117
0.000000,0.000000,exact,9.7254202363,0.0923441209
0.000000,0.000000,exact,9.7706547484,0.0926152216
0.000000,0.000000,exact,9.8158892605,0.0928689266
0.000000,0.000000,exact,9.8611237726,0.0931046337
0.000000,0.000000,exact,9.9063582847,0.0933217249
0.000000,0.000000,exact,9.9515927968,0.0935195665
0.000000,0.000000,exact,9.9968273089,0.0936975087
0.000000,0.000000,param,0.0000001351,0.0000000000
0.000000,0.000000,param,0.0452346472,0.0000029779
0.000000,0.000000,param,0.0904691593,0.0000119114
0.000000,0.000000,param,0.1357036714,0.0000267995
0.000000,0.000000,param,0.1809381835,0.0000476407
0.000000,0.000000,param,0.2261726956,0.0000744329
0.000000,0.000000,param,0.2714072077,0.0001071734
0.000000,0.000000,param,0.3166417198,0.0001458588
0.000000,0.000000,param,0.3618762319,0.0001904854
0.000000,0.000000,param,0.4071107440,0.0002410485
0.000000,0.000000,param,0.4523452561,0.0002975431
0.000000,0.000000,param,0.4975797682,0.0003599635
0.000000,0.000000,param,0.5428142803,0.0004283034
0.000000,0.000000,param,0.5880487924,0.0005025558
0.000000,0.000000,param,0.6332833045,0.0005827134
0.000000,0.000000,param,0.6785178166,0.0006687682
0.000000,0.000000,param,0.7237523287,0.0007607114
0.000000,0.000000,param,0.7689868408,0.0008585339
0.000000,0.000000,param,0.8142213529,0.0009622260
0.000000,0.000000,param,0.8594558650,0.0010717772
0.000000,0.000000,param,0.9046903771,0.0011871767
0.000000,0.000000,param,0.9499248892,0.0013084130
0.000000,0.000000,param,0.9951594013,0.0014354741
0.000000,0.000000,param,1.0403939134,0.0015683475
0.000000,0.000000,param,1.0856284255,0.0017070199
0.000000,0.000000,param,1.1308629376,0.0018514779
0.000000,0.000000,param,1.1760974497,0.0020017071
0.000000,0.000000,param,1.2213319618,0.0021576928
0.000000,0.000000,param,1.2665664739,0.0023194199
0.000000,0.000000,param,1.3118009860,0.0024868725
0.000000,0.000000,param,1.3570354981,0.0026600344
0.000000,0.000000,param,1.4022700102,0.0028388888
0.000000,0.000000,param,1.4475045223,0.0030234184
0.000000,0.000000,param,1.4927390344,0.0032136054
0.000000,0.000000,param,1.5379735465,0.0034094316
0.000000,0.000000,param,1.5832080586,0.0036108782
0.000000,0.000000,param,1.6284425707,0.0038179260
0.000000,0.000000,param,1.6736770828,0.0040305553
0.000000,0.000000,param,1.7189115949,0.0042487461
0.000000,0.000000,param,1.7641461070,0.0044724776
0.000000,0.000000,param,1.8093806191,0.0047017289
0.000000,0.000000,param,1.8546151312,0.0049364785
0.000000,0.000000,param,1.8998496433,0.0051767044
0.000000,0.000000,param,1.9450841554,0.0054223844
0.000000,0.000000,param,1.9903186675,0.0056734957
0.000000,0.000000,param,2.0355531796,0.0059300151
0.000000,0.000000,param,2.0807876917,0.0061919192
0.000000,0.000000,param,2.1260222038,0.0064591838
0.000000,0.000000,param,2.1712567159,0.0067317848
0.000000,0.000000,param,2.2164912280,0.0070096974
0.000000,0.000000,param,2.2617257401,0.0072928966
0.000000,0.000000,param,2.3069602522,0.0075813569
0.000000,0.000000,param,2.3521947643,0.0078750525
0.000000,0.000000,param,2.3974292764,0.0081739572
0.000000,0.000000,param,2.4426637885,0.0084780447
0.000000,0.000000,param,2.4878983005,0.0087872880
0.000000,0.000000,param,2.5331328126,0.0091016601
0.000000,0.000000,param,2.5783673247,0.0094211336
0.000000,0.000000,param,2.6236018368,0.0097456806
0.000000,0.000000,param,2.6688363489,0.0100752731
0.000000,0.000000,param,2.7140708610,0.0104098827
0.000000,0.000000,param,2.7593053731,0.0107494809
0.000000,0.000000,param,2.8045398852,0.0110940386
0.000000,0.000000,param,2.8497743973,0.0114435267
0.000000,0.000000,param,2.8950089094,0.0117979158
0.000000,0.000000,param,2.9402434215,0.0121571760
0.000000,0.000000,param,2.9854779336,0.0125212775
0.000000,0.000000,param,3.0307124457,0.0128901899
0.000000,0.000000,param,3.0759469578,0.0132638829
0.000000,0.000000,param,3.1211814699,0.0136423256
0.000000,0.000000,param,3.1664159820,0.0140254872
0.000000,0.000000,param,3.2116504941,0.0144133364
0.000000,0.000000,param,3.2568850062,0.0148058419
0.000000,0.000000,param,3.3021195183,0.0152029720
0.000000,0.000000,param,3.3473540304,0.0156046949
0.000000,0.000000,param,3.3925885425,0.0160109786
0.000000,0.000000,param,3.4378230546,0.0164217907
0.000000,0.000000,param,3.4830575667,0.0168370988
0.000000,0.000000,param,3.5282920788,0.0172568702
0.000000,0.000000,param,3.5735265909,0.0176810721
0.000000,0.000000,param,3.6187611030,0.0181096714
0.000000,0.000000,param,3.6639956151,0.0185426348
0.000000,0.000000,param,3.7092301272,0.0189799289
0.000000,0.000000,param,3.7544646393,0.0194215199
0.000000,0.000000,param,3.7996991514,0.0198673740
0.000000,0.000000,param,3.8449336635,0.0203174571
0.000000,0.000000,param,3.8901681756,0.0207717350
0.000000,0.000000,param,3.9354026877,0.0212301732
0.000000,0.000000,param,3.9806371998,0.0216927370
0.000000,0.000000,param,4.0258717119,0.0221593916
0.000000,0.000000,param,4.0711062240,0.0226301018
0.000000,0.000000,param,4.1163407361,0.0231048324
0.000000,0.000000,param,4.1615752482,0.0235835478
0.000000,0.000000,param,4.2068097603,0.0240662123
0.000000,0.000000,param,4.2520442724,0.0245527900
0.000000,0.000000,param,4.2972787845,0.0250432445
0.000000,0.000000,param,4.3425132966,0.0255375394
0.000000,0.000000,param,4.3877478087,0.0260356381
0.000000,0.000000,param,4.4329823208,0.0265375036
0.000000,0.000000,param,4.4782168329,0.0270430985
0.000000,0.000000,param,4.5234513450,0.0275523854
0.000000,0.000000,param,4.5686858571,0.0280653264
0.000000,0.000000,param,4.6139203692,0.0285818835
0.000000,0.000000,param,4.6591548813,0.0291020181
0.000000,0.000000,param,4.7043893934,0.0296256916
0.000000,0.000000,param,4.7496239055,0.0301528646
0.000000,0.000000,param,4.7948584176,0.0306834979
0.000000,0.000000,param,4.8400929297,0.0312175514
0.000000,0.000000,param,4.8853274418,0.0317549849
0.000000,0.000000,param,4.9305619539,0.0322957577
0.000000,0.000000,param,4.9757964660,0.0328398287
0.000000,0.000000,param,5.0210309781,0.0333871563
0.000000,0.000000,param,5.0662654902,0.0339376984
0.000000,0.000000,param,5.1115000023,0.0344914124
0.000000,0.000000,param,5.1567345144,0.0350482553
0.000000,0.000000,param,5.2019690265,0.0356081833
0.000000,0.000000,param,5.2472035386,0.0361711522
0.000000,0.000000,param,5.2924380506,0.0367371172
0.000000,0.000000,param,5.3376725627,0.0373060328
0.000000,0.000000,param,5.3829070748,0.0378778528
0.000000,0.000000,param,5.4281415869,0.0384525304
0.000000,0.000000,param,5.4733760990,0.0390300180
0.000000,0.000000,param,5.5186106111,0.0396102672
0.000000,0.000000,param,5.5638451232,0.0401932288
0.000000,0.000000,param,5.6090796353,0.0407788530
0.000000,0.000000,param,5.6543141474,0.0413670887
0.000000,0.000000,param,5.6995486595,0.0419578842
0.000000,0.000000,param,5.7447831716,0.0425511867
0.000000,0.000000,param,5.7900176837,0.0431469425
0.000000,0.000000,param,5.8352521958,0.0437450968
0.000000,0.000000,param,5.8804867079,0.0443455937
0.000000,0.000000,param,5.9257212200,0.0449483761
0.000000,0.000000,param,5.9709557321,0.0455533858
0.000000,0.000000,param,6.0161902442,0.0461605634
0.000000,0.000000,param,6.0614247563,0.0467698480
0.000000,0.000000,param,6.1066592684,0.0473811776
0.000000,0.000000,param,6.1518937805,0.0479944886
0.000000,0.000000,param,6.1971282926,0.0486097161
0.000000,0.000000,param,6.2423628047,0.0492267936
0.000000,0.000000,param,6.2875973168,0.0498456529
0.000000,0.000000,param,6.3328318289,0.0504662245
0.000000,0.000000,param,6.3780663410,0.0510884367
0.000000,0.000000,param,6.4233008531,0.0517122165
0.000000,0.000000,param,6.4685353652,0.0523374888
0.000000,0.000000,param,6.5137698773,0.0529641765
0.000000,0.000000,param,6.5590043894,0.0535922007
0.000000,0.000000,param,6.6042389015,0.0542214805
0.000000,0.000000,param,6.6494734136,0.0548519325
0.000000,0.000000,param,6.6947079257,0.0554834715
0.000000,0.000000,param,6.7399424378,0.0561160096
0.000000,0.000000,param,6.7851769499,0.0567494569
0.000000,0.000000,param,6.8304114620,0.0573837207
0.000000,0.000000,param,6.8756459741,0.0580187059
0.000000,0.000000,param,6.9208804862,0.0586543149
0.000000,0.000000,param,6.9661149983,0.0592904469
0.000000,0.000000,param,7.0113495104,0.0599269988
0.000000,0.000000,param,7.0565840225,0.0605638642
0.000000,0.000000,param,7.1018185346,0.0612009337
0.000000,0.000000,param,7.1470530467,0.0618380950
0.000000,0.000000,param,7.1922875588,0.0624752323
0.000000,0.000000,param,7.2375220709,0.0631122266
0.000000,0.000000,param,7.2827565830,0.0637489553
0.000000,0.000000,param,7.3279910951,0.0643852924
0.000000,0.000000,param,7.3732256072,0.0650211081
0.000000,0.000000,param,7.4184601193,0.0656562689
0.000000,0.000000,param,7.4636946314,0.0662906372
0.000000,0.000000,param,7.5089291435,0.0669240715
0.000000,0.000000,param,7.5541636556,0.0675564261
0.000000,0.000000,param,7.5993981677,0.0681875510
0.000000,0.000000,param,7.6446326798,0.0688172917
0.000000,0.000000,param,7.6898671919,0.0694454892
0.000000,0.000000,param,7.7351017040,0.0700719798
0.000000,0.000000,param,7.7803362161,0.0706965950
0.000000,0.000000,param,7.8255707282,0.0713191613
0.000000,0.000000,param,7.8708052403,0.0719394998
0.000000,0.000000,param,7.9160397524,0.0725574267
0.000000,0.000000,param,7.9612742645,0.0731727526
0.000000,0.000000,param,8.0065087766,0.0737852825
0.000000,0.000000,param,8.0517432887,0.0743948156
0.000000,0.000000,param,8.0969778007,0.0750011453
0.000000,0.000000,param,8.1422123128,0.0756040590
0.000000,0.000000,param,8.1874468249,0.0762033376
0.000000,0.000000,param,8.2326813370,0.0767987557
0.000000,0.000000,param,8.2779158491,0.0773900815
0.000000,0.000000,param,8.3231503612,0.0779770761
0.000000,0.000000,param,8.3683848733,0.0785594939
0.000000,0.000000,param,8.4136193854,0.0791370820
0.000000,0.000000,param,8.4588538975,0.0797095803
0.000000,0.000000,param,8.5040884096,0.0802767212
0.000000,0.000000,param,8.5493229217,0.0808382292
0.000000,0.000000,param,8.5945574338,0.0813938210
0.000000,0.000000,param,8.6397919459,0.0819432053
0.000000,0.000000,param,8.6850264580,0.0824860822
0.000000,0.000000,param,8.7302609701,0.0830221436
0.000000,0.000000,param,8.7754954822,0.0835510723
0.000000,0.000000,param,8.8207299943,0.0840725424
0.000000,0.000000,param,8.8659645064,0.0845862186
0.000000,0.000000,param,8.9111990185,0.0850917564
0.000000,0.000000,param,8.9564335306,0.0855888015
0.000000,0.000000,param,9.0016680427,0.0860769897
0.000000,0.000000,param,9.0469025548,0.0865559467
0.000000,0.000000,param,9.0921370669,0.0870252879
0.000000,0.000000,param,9.1373715790,0.0874846180
0.000000,0.000000,param,9.1826060911,0.0879335309
0.000000,0.000000,param,9.2278406032,0.0883716093
0.000000,0.000000,param,9.2730751153,0.0887984246
0.000000,0.000000,param,9.3183096274,0.0892135365
0.000000,0.000000,param,9.3635441395,0.0896164927
0.000000,0.000000,param,9.4087786516,0.0900068289
0.000000,0.000000,param,9.4540131637,0.0903840682
0.000000,0.000000,param,9.4992476758,0.0907477209
0.000000,0.000000,param,9.5444821879,0.0910972845
0.000000,0.000000,param,9.5897167000,0.0914322429
0.000000,0.000000,param,9.6349512121,0.0917520665
0.000000,0.000000,param,9.6801857242,0.0920562117
0.000000,0.000000,param,9.7254202363,0.0923441209
0.000000,0.000000,param,9.7706547484,0.0926152216
0.000000,0.000000,param,9.8158892605,0.0928689266
0.000000,0.000000,param,9.8611237726,0.0931046337
